ID;Fecha inicio;Fecha fin;Transecto/Parcela;Observador/a 1;Observador/a 2;Viento;Temperatura;Nubes;Observaciones;longitud
8668;2021-05-02 12:00:00;2021-05-02 13:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 1 en la escala Beaufort: 2-5 km/h;12.00;0-25% de nubosidad;;
8669;2021-05-15 12:00:00;2021-05-15 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0-25% de nubosidad;;
8670;2021-05-29 12:00:00;2021-05-29 13:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 2 en la escala Beaufort: 6-11 km/h;20.00;25-50% de nubosidad;;
8671;2021-06-13 12:00:00;2021-06-13 13:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 1 en la escala Beaufort: 2-5 km/h;22.00;0% de nubosidad;;
8680;2021-06-11 11:10:00;2021-06-11 12:30:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);;Fuerza 2 en la escala Beaufort: 6-11 km/h;20.00;0% de nubosidad;;
8681;2021-06-14 10:00:00;2021-06-14 11:15:00;Loma de Papeles Bajo;Francisco Javier Olivares Villegas (javioli);José Miguel Barea Azcón (jmbarea);Fuerza 1 en la escala Beaufort: 2-5 km/h;21.00;0-25% de nubosidad;;
8682;2021-03-11 12:00:00;2021-03-11 12:40:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;12.00;0% de nubosidad;;
8683;2021-03-25 12:10:00;2021-03-25 13:15:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0% de nubosidad;;
8684;2021-04-07 12:00:00;2021-04-07 13:30:00;Robledal de Dilar;Francisco Javier Olivares Villegas (javioli);;Fuerza 1 en la escala Beaufort: 2-5 km/h;13.00;25-50% de nubosidad;;
8685;2021-04-20 11:30:00;2021-04-20 12:35:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0-25% de nubosidad;;
8686;2021-05-07 12:00:00;2021-05-07 13:30:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;16.00;0% de nubosidad;;
8687;2021-05-18 12:30:00;2021-05-18 13:45:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0-25% de nubosidad;;
8688;2021-06-01 14:30:00;2021-06-01 15:30:00;Robledal de Dilar;Francisco Javier Olivares Villegas (javioli);;Fuerza 1 en la escala Beaufort: 2-5 km/h;18.00;0% de nubosidad;;
8689;2021-06-10 12:00:00;2021-06-10 13:15:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;21.00;0% de nubosidad;;
8690;2021-03-11 12:00:00;2021-03-11 12:50:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;12.00;0% de nubosidad;;
8691;2021-03-25 12:00:00;2021-03-25 13:00:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0% de nubosidad;;
8692;2021-04-07 11:45:00;2021-04-07 13:00:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0-25% de nubosidad;;
8693;2021-04-20 11:50:00;2021-04-20 13:00:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;13.00;0-25% de nubosidad;;
8694;2021-05-05 11:00:00;2021-05-05 12:00:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Francisco Javier Olivares Villegas (javioli);Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0-25% de nubosidad;;
8695;2021-05-18 11:00:00;2021-05-18 12:00:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0-25% de nubosidad;;
8696;2021-06-01 11:40:00;2021-06-01 12:50:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;18.00;0% de nubosidad;;
8697;2021-06-10 10:45:00;2021-06-10 12:00:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;18.00;0% de nubosidad;;
8698;2021-05-13 11:30:00;2021-05-13 12:15:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;12.00;0% de nubosidad;;
8699;2021-03-16 10:30:00;2021-03-16 11:30:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0% de nubosidad;;
8700;2021-03-31 10:15:00;2021-03-31 11:15:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0% de nubosidad;;
8701;2021-04-12 11:00:00;2021-04-12 11:50:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;14.00;0% de nubosidad;;
8702;2021-05-06 11:00:00;2021-05-06 12:00:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0% de nubosidad;;
8703;2021-05-20 09:45:00;2021-05-20 10:45:00;Purche;José Miguel Barea Azcón (jmbarea);Francisco Javier Olivares Villegas (javioli);Fuerza 0 en la escala Beaufort: < 2 km/h;15.00;0% de nubosidad;;
8704;2021-05-25 12:00:00;2021-05-25 13:00:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;10.00;0% de nubosidad;;
8705;2021-06-02 13:00:00;2021-06-02 14:00:00;Campos de Otero;Francisco Javier Olivares Villegas (javioli);José Miguel Barea Azcón (jmbarea);Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0% de nubosidad;;
8706;2021-05-13 13:00:00;2021-05-13 13:50:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0% de nubosidad;;
8707;2021-06-02 14:00:00;2021-06-02 15:00:00;Borreguiles San Juan;Francisco Javier Olivares Villegas (javioli);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0% de nubosidad;;
8708;2021-03-26 10:13:00;2021-03-26 11:45:00;Turbera;Vicente Augustín Vacas (vaugustin);;Fuerza 3 en la escala Beaufort: 12-19 km/h;23.00;75-100% de nubosidad;;
8709;2021-03-13 10:30:00;2021-03-13 12:00:00;Turbera;Beatriz Quijada Escobar (blquijada);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0-25% de nubosidad;;
8710;2021-04-03 11:15:00;2021-04-03 12:30:00;Turbera;Beatriz Quijada Escobar (blquijada);Enriqueta Martos Nieto (emartos);Fuerza 4 en la escala Beaufort: 20-28 km/h;14.00;0-25% de nubosidad;;
8711;2021-05-08 11:00:00;2021-05-08 12:00:00;Turbera;Enriqueta Martos Nieto (emartos);;Fuerza 4 en la escala Beaufort: 20-28 km/h;24.00;25-50% de nubosidad;;
8712;2021-05-22 11:20:00;2021-05-22 12:20:00;Turbera;José Miguel Barea Azcón (jmbarea);;Fuerza 3 en la escala Beaufort: 12-19 km/h;25.00;0-25% de nubosidad;;
8713;2021-06-01 09:30:00;2021-06-01 11:10:00;Turbera;Vicente Augustín Vacas (vaugustin);;Fuerza 0 en la escala Beaufort: < 2 km/h;25.00;0-25% de nubosidad;;
8714;2021-06-12 10:00:00;2021-06-12 11:15:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 1 en la escala Beaufort: 2-5 km/h;28.00;0% de nubosidad;;
8715;2021-03-26 12:10:00;2021-03-26 12:25:00;Laguna;Vicente Augustín Vacas (vaugustin);;Fuerza 0 en la escala Beaufort: < 2 km/h;23.00;75-100% de nubosidad;;
8716;2021-04-03 12:45:00;2021-04-03 13:05:00;Laguna;Beatriz Quijada Escobar (blquijada);Enriqueta Martos Nieto (emartos);Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0-25% de nubosidad;;
8717;2021-05-08 12:20:00;2021-05-08 12:40:00;Laguna;Enriqueta Martos Nieto (emartos);;Fuerza 2 en la escala Beaufort: 6-11 km/h;25.00;50-75% de nubosidad;;
8718;2021-05-22 13:00:00;2021-05-22 13:30:00;Laguna;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;28.00;0-25% de nubosidad;;
8719;2021-05-20 13:00:00;2021-05-20 13:00:00;Loma de Papeles Alto;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;;
8720;2021-05-20 12:40:00;2021-05-20 13:40:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0% de nubosidad;;
8721;2021-06-02 10:30:00;2021-06-02 11:30:00;Loma de Papeles Alto;Francisco Javier Olivares Villegas (javioli);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0% de nubosidad;;
8722;2021-06-02 11:00:00;2021-06-02 12:00:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Francisco Javier Olivares Villegas (javioli);Fuerza 1 en la escala Beaufort: 2-5 km/h;16.00;0% de nubosidad;;
8723;2021-06-01 11:45:00;2021-06-01 12:04:00;Laguna;Vicente Augustín Vacas (vaugustin);;Fuerza 1 en la escala Beaufort: 2-5 km/h;25.00;0% de nubosidad;;
8724;2021-06-12 12:00:00;2021-06-12 12:30:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 1 en la escala Beaufort: 2-5 km/h;30.00;0% de nubosidad;;
8725;2021-03-03 14:30:00;2021-03-03 14:45:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;13.00;25-50% de nubosidad;;
8726;2021-03-03 13:45:00;2021-03-03 14:00:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;9.00;25-50% de nubosidad;;
8727;2021-03-03 13:20:00;2021-03-03 13:35:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;9.00;25-50% de nubosidad;;
8728;2021-03-03 12:20:00;2021-03-03 12:35:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;9.00;0-25% de nubosidad;;
8729;2021-03-16 14:30:00;2021-03-16 14:45:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;17.00;0% de nubosidad;;
8730;2021-03-16 13:45:00;2021-03-16 14:00:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;14.00;0% de nubosidad;;
8731;2021-03-16 13:10:00;2021-03-16 13:30:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;11.00;0-25% de nubosidad;;
8732;2021-03-16 12:30:00;2021-03-16 12:45:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;10.00;0% de nubosidad;;
8733;2021-03-31 13:30:00;2021-03-31 13:45:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0-25% de nubosidad;;
8734;2021-03-31 12:45:00;2021-03-31 13:00:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;18.00;0% de nubosidad;;
8735;2021-03-31 12:10:00;2021-03-31 12:25:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;16.00;0% de nubosidad;;
8736;2021-03-31 11:45:00;2021-03-31 12:00:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;16.00;0% de nubosidad;;
8765;2021-04-21 13:00:00;2021-04-21 13:20:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;75-100% de nubosidad;;
8766;2021-04-21 12:00:00;2021-04-21 12:20:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;13.00;75-100% de nubosidad;;
8767;2021-04-12 12:54:00;2021-04-12 13:10:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;25-50% de nubosidad;;
8768;2021-04-12 12:23:00;2021-04-12 12:40:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;11.00;25-50% de nubosidad;;
8769;2021-05-06 14:15:00;2021-05-06 14:35:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;18.00;0% de nubosidad;;
8770;2021-05-06 13:30:00;2021-05-06 13:45:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;14.00;0% de nubosidad;;
8771;2021-05-06 12:40:00;2021-05-06 12:55:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;13.00;0% de nubosidad;;
8772;2021-05-06 12:30:00;2021-05-06 12:45:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;15.00;0% de nubosidad;;
8773;2021-05-06 12:05:00;2021-05-06 12:15:00;Sabinas;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;14.00;0% de nubosidad;;
8774;2021-05-20 14:30:00;2021-05-20 14:50:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;24.00;0% de nubosidad;;
8775;2021-05-20 11:00:00;2021-05-20 11:15:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;19.00;0% de nubosidad;;
8776;2021-05-20 10:30:00;2021-05-20 10:45:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;16.00;0% de nubosidad;;
8777;2021-05-13 14:30:00;2021-05-13 14:40:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0% de nubosidad;;
8778;2021-05-13 14:00:00;2021-05-13 14:15:00;Sabinas;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;15.00;0% de nubosidad;;
8779;2021-06-01 15:20:00;2021-06-01 15:40:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 3 en la escala Beaufort: 12-19 km/h;22.00;0% de nubosidad;;
8780;2021-06-01 14:45:00;2021-06-01 15:00:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 3 en la escala Beaufort: 12-19 km/h;22.00;0% de nubosidad;;
8781;2021-06-01 14:00:00;2021-06-01 14:15:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;22.00;0% de nubosidad;;
8782;2021-06-02 14:15:00;2021-06-02 14:30:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;18.00;0% de nubosidad;;
8783;2021-06-02 13:40:00;2021-06-02 13:55:00;Sabinas;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;16.00;0% de nubosidad;;
8784;2021-06-09 13:50:00;2021-06-09 14:10:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;26.00;0% de nubosidad;;
8785;2021-06-09 13:00:00;2021-06-09 13:20:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;24.00;25-50% de nubosidad;;
8786;2021-06-09 12:15:00;2021-06-09 12:37:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;22.00;0% de nubosidad;;
8787;2021-06-09 11:30:00;2021-06-09 11:45:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;19.00;0% de nubosidad;;
8788;2021-06-09 10:45:00;2021-06-09 11:00:00;Sabinas;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;17.00;0% de nubosidad;;
8789;2021-03-13 13:00:00;2021-03-13 13:30:00;Laguna;Beatriz Quijada Escobar (blquijada);;Fuerza 2 en la escala Beaufort: 6-11 km/h;15.00;0-25% de nubosidad;;
8790;2021-03-03 11:00:00;2021-03-03 12:00:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;13.00;0-25% de nubosidad;;
8791;2021-04-18 12:00:00;2021-04-18 12:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);;Fuerza 1 en la escala Beaufort: 2-5 km/h;10.00;75-100% de nubosidad;;
9430;2021-06-06 09:30:00;2021-06-06 11:27:00;Purche;Vicente Augustín Vacas (vaugustin);;Fuerza 1 en la escala Beaufort: 2-5 km/h;19.00;0% de nubosidad;;
9431;2021-06-14 11:00:00;2021-06-14 12:00:00;Purche;José Miguel Barea Azcón (jmbarea);Francisco Javier Olivares Villegas (javioli);Fuerza 0 en la escala Beaufort: < 2 km/h;23.00;0% de nubosidad;;
9432;2021-06-21 11:30:00;2021-06-21 13:00:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;16.00;0% de nubosidad;;
9433;2021-07-15 10:00:00;2021-07-15 11:30:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;21.00;0% de nubosidad;;
9434;2021-09-09 11:37:00;2021-09-09 12:40:00;Campos de Otero;Francisco Javier Olivares Villegas (javioli);;Fuerza 1 en la escala Beaufort: 2-5 km/h;22.00;0% de nubosidad;;
9435;2021-09-11 13:03:00;2021-09-11 14:39:00;Pitres;Miguel Olvera Rodríguez (migolvera);;Fuerza 0 en la escala Beaufort: < 2 km/h;23.00;0-25% de nubosidad;;
9436;2021-08-14 10:27:00;2021-08-14 12:38:00;Pitres;Miguel Olvera Rodríguez (migolvera);;Fuerza 0 en la escala Beaufort: < 2 km/h;34.00;0-25% de nubosidad;;
9437;2021-08-23 11:40:00;2021-08-23 11:52:00;Cauchiles;Miguel Galiana García (mgaliana);;Fuerza 5 en la escala Beaufort: 29-38 km/h;17.00;50-75% de nubosidad;;
9438;2021-08-23 11:10:00;2021-08-23 11:23:00;Carihuela;Miguel Galiana García (mgaliana);;Fuerza 3 en la escala Beaufort: 12-19 km/h;17.00;50-75% de nubosidad;;
9439;2021-07-26 09:30:00;2021-07-26 10:30:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;;
9440;2021-08-13 11:30:00;2021-08-13 12:30:00;Purche;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;30.00;0-25% de nubosidad;;
9441;2021-08-27 09:10:00;2021-08-27 11:11:00;Purche;Vicente Augustín Vacas (vaugustin);;Fuerza 0 en la escala Beaufort: < 2 km/h;24.00;0% de nubosidad;;
9442;2021-06-30 13:00:00;2021-06-30 13:45:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);;;;;;
9443;2021-07-08 12:40:00;2021-07-08 13:40:00;Loma de Papeles Bajo;Francisco Javier Olivares Villegas (javioli);José Miguel Barea Azcón (jmbarea);Fuerza 3 en la escala Beaufort: 12-19 km/h;20.00;0% de nubosidad;;
9444;2021-07-21 11:08:00;2021-07-21 12:00:00;Loma de Papeles Bajo;Francisco Javier Olivares Villegas (javioli);Becarios;Fuerza 1 en la escala Beaufort: 2-5 km/h;22.00;0% de nubosidad;;
9445;2021-08-12 11:00:00;2021-08-12 12:00:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);;Fuerza 3 en la escala Beaufort: 12-19 km/h;24.00;25-50% de nubosidad;;
9446;2021-06-14 12:30:00;2021-06-14 13:30:00;Loma de Papeles Alto;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;20.00;0-25% de nubosidad;;
9447;2021-06-30 11:30:00;2021-06-30 12:30:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Becarios;;;0% de nubosidad;;
9448;2021-07-08 11:08:00;2021-07-08 12:20:00;Loma de Papeles Alto;Francisco Javier Olivares Villegas (javioli);Becarios;Fuerza 2 en la escala Beaufort: 6-11 km/h;15.00;0% de nubosidad;;
9449;2021-07-21 10:05:00;2021-07-21 11:00:00;Loma de Papeles Alto;Francisco Javier Olivares Villegas (javioli);Becarios;Fuerza 0 en la escala Beaufort: < 2 km/h;20.00;0% de nubosidad;;
9450;2021-08-12 10:15:00;2021-08-12 11:15:00;Loma de Papeles Alto;Francisco Javier Olivares Villegas (javioli);;;24.00;25-50% de nubosidad;;
9451;2021-07-01 10:00:00;2021-07-01 11:00:00;Borreguiles San Juan;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;16.00;0% de nubosidad;;
9452;2021-07-09 12:30:00;2021-07-09 13:30:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;25.00;0% de nubosidad;;
9453;2021-07-21 13:00:00;2021-07-21 14:00:00;Borreguiles San Juan;Francisco Javier Olivares Villegas (javioli);Becarios;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0% de nubosidad;;
9454;2021-08-09 13:00:00;2021-08-09 14:00:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;21.00;0% de nubosidad;;
9455;2021-08-27 10:30:00;2021-08-27 11:30:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;21.00;0% de nubosidad;;
9456;2021-06-25 11:00:00;2021-06-25 12:00:00;Robledal de Dilar;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;18.00;0% de nubosidad;;
9457;2021-07-13 12:00:00;2021-07-13 13:30:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;21.00;0% de nubosidad;;
9458;2021-07-23 10:30:00;2021-07-23 12:00:00;Robledal de Dilar;Francisco Javier Olivares Villegas (javioli);Becarios;Fuerza 3 en la escala Beaufort: 12-19 km/h;25.00;porcentaje de nubosidad no definido;;
9459;2021-08-10 11:30:00;2021-08-10 12:45:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;24.00;25-50% de nubosidad;;
9460;2021-06-25 11:40:00;2021-06-25 12:48:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Becarios;Fuerza 1 en la escala Beaufort: 2-5 km/h;21.00;0% de nubosidad;;
9461;2021-07-13 11:30:00;2021-07-13 12:50:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);Becarios;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0% de nubosidad;;
9462;2021-07-23 10:00:00;2021-07-23 11:20:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0% de nubosidad;;
9463;2021-08-10 10:30:00;2021-08-10 11:30:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);;Fuerza 0 en la escala Beaufort: < 2 km/h;25.00;25-50% de nubosidad;;
9464;2021-08-26 10:30:00;2021-08-26 11:30:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;21.00;0% de nubosidad;;
9465;2021-06-22 11:42:00;2021-06-22 12:45:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);Becarios;Fuerza 2 en la escala Beaufort: 6-11 km/h;15.00;0-25% de nubosidad;;
9466;2021-07-05 11:30:00;2021-07-05 12:30:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);;Fuerza 1 en la escala Beaufort: 2-5 km/h;23.00;0% de nubosidad;;
9467;2021-07-19 11:15:00;2021-07-19 12:24:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);;;24.00;0% de nubosidad;;
9468;2021-08-04 11:48:00;2021-08-04 12:50:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);;Fuerza 1 en la escala Beaufort: 2-5 km/h;20.00;0-25% de nubosidad;;
9469;2021-08-20 11:00:00;2021-08-20 11:50:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);;Fuerza 1 en la escala Beaufort: 2-5 km/h;22.00;0% de nubosidad;;
9470;2021-07-01 14:45:00;2021-07-01 15:05:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;30.00;0% de nubosidad;;
9471;2021-07-01 14:00:00;2021-07-01 14:20:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;28.00;0% de nubosidad;;
9472;2021-07-01 13:40:00;2021-07-01 13:50:00;Catifas;José Miguel Barea Azcón (jmbarea);;Fuerza 0 en la escala Beaufort: < 2 km/h;25.00;0% de nubosidad;;
9473;2021-07-01 13:10:00;2021-07-01 13:27:00;Praillos;José Miguel Barea Azcón (jmbarea);;Fuerza 1 en la escala Beaufort: 2-5 km/h;24.00;0% de nubosidad;;
9474;2021-07-01 12:39:00;2021-07-01 13:00:00;Sabinas;José Miguel Barea Azcón (jmbarea);;Fuerza 2 en la escala Beaufort: 6-11 km/h;24.00;0% de nubosidad;;
